country,date,infections,infections_new,infections_new_normed,deaths,deaths_new,deaths_per_infection,deaths_per_infection_new,datetime,continent
New Zealand, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Oceania
Nicaragua, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,North America
Niger, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Nigeria, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
North Macedonia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Norway, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Oman, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Pakistan, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Panama, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,North America
Papua New Guinea, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Oceania
Paraguay, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,South America
Peru, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,South America
Philippines, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Poland, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Portugal, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Qatar, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Romania, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Russia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Rwanda, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Saint Kitts and Nevis, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,North America
Saint Lucia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,North America
Saint Vincent and the Grenadines, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,North America
San Marino, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Saudi Arabia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Senegal, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Serbia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Seychelles, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Singapore, 1/23/2020,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-23,Asia
Slovakia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Slovenia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Somalia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
South Africa, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Spain, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Sri Lanka, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Sudan, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Suriname, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,South America
Sweden, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Switzerland, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Syria, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Taiwan*, 1/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-01-23,Asia
Tanzania, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Thailand, 1/23/2020,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-23,Asia
Timor-Leste, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Togo, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Trinidad and Tobago, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,North America
Tunisia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Turkey, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Uganda, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Ukraine, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
United Arab Emirates, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
United Kingdom, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Europe
Uruguay, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,South America
US, 1/23/2020,1.0,0.0,0.0,0.0,0.0,0.0,,2020-01-23,North America
Uzbekistan, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Venezuela, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,South America
Vietnam, 1/23/2020,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-23,Asia
West Bank and Gaza, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Asia
Zambia, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Zimbabwe, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Botswana, 1/23/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-23,Africa
Afghanistan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Albania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Algeria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Andorra, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Angola, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Antigua and Barbuda, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Argentina, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Armenia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Australia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Oceania
Austria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Azerbaijan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Bahamas, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Bahrain, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Bangladesh, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Barbados, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Belarus, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Belgium, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Belize, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Benin, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Bhutan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Bolivia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Bosnia and Herzegovina, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Brazil, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Brunei, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Bulgaria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Burkina Faso, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Burma, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Cabo Verde, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Cambodia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Cameroon, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Canada, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Central African Republic, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Chad, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Chile, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
China, 1/24/2020,920.0,277.0,277.0,26.0,8.0,0.02826086956521739,0.02888086642599278,2020-01-24,Asia
Colombia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Congo (Brazzaville), 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Congo (Kinshasa), 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Costa Rica, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Cote d'Ivoire, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Croatia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Cuba, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Cyprus, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Czechia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Denmark, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Diamond Princess, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Other
Djibouti, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Dominica, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Dominican Republic, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Ecuador, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Egypt, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
El Salvador, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Equatorial Guinea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Eritrea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Estonia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Eswatini, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Ethiopia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Fiji, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Oceania
Finland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
France, 1/24/2020,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24,Europe
Gabon, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Gambia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Georgia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Germany, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Ghana, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Greece, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Grenada, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Guatemala, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Guinea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Guinea-Bissau, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Guyana, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Haiti, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Holy See, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Honduras, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Hungary, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Iceland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
India, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Indonesia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Iran, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Iraq, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Ireland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Israel, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Italy, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Jamaica, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Japan, 1/24/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-01-24,Asia
Jordan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Kazakhstan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Kenya, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
"Korea, South", 1/24/2020,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-24,Asia
Kosovo, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Kuwait, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Kyrgyzstan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Laos, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Latvia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Lebanon, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Liberia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Libya, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Liechtenstein, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Lithuania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Luxembourg, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Madagascar, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Malaysia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Maldives, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Mali, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Malta, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Mauritania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Mauritius, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Mexico, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Moldova, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Monaco, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Mongolia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Montenegro, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Morocco, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Mozambique, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
MS Zaandam, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Other
Namibia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Nepal, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Netherlands, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
New Zealand, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Oceania
Nicaragua, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Niger, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Nigeria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
North Macedonia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Norway, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Oman, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Pakistan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Panama, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Papua New Guinea, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Oceania
Paraguay, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Peru, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Philippines, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Poland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Portugal, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Qatar, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Romania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Russia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Rwanda, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Saint Kitts and Nevis, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Saint Lucia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Saint Vincent and the Grenadines, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
San Marino, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Saudi Arabia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Senegal, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Serbia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Seychelles, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Singapore, 1/24/2020,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24,Asia
Slovakia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Slovenia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Somalia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
South Africa, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Spain, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Sri Lanka, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Sudan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Suriname, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Sweden, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Switzerland, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Syria, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Taiwan*, 1/24/2020,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24,Asia
Tanzania, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Thailand, 1/24/2020,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-01-24,Asia
Timor-Leste, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Togo, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Trinidad and Tobago, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,North America
Tunisia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Turkey, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Uganda, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Ukraine, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
United Arab Emirates, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
United Kingdom, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Europe
Uruguay, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
US, 1/24/2020,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-01-24,North America
Uzbekistan, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Venezuela, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,South America
Vietnam, 1/24/2020,2.0,0.0,0.0,0.0,0.0,0.0,,2020-01-24,Asia
West Bank and Gaza, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Asia
Zambia, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Zimbabwe, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Botswana, 1/24/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-24,Africa
Afghanistan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Albania, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Algeria, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Andorra, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Angola, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Antigua and Barbuda, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Argentina, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,South America
Armenia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Australia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Oceania
Austria, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Azerbaijan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Bahamas, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Bahrain, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Bangladesh, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Barbados, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Belarus, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Belgium, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Belize, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Benin, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Bhutan, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Bolivia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,South America
Bosnia and Herzegovina, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Brazil, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,South America
Brunei, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Bulgaria, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Burkina Faso, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Burma, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Cabo Verde, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Cambodia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Asia
Cameroon, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Canada, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Central African Republic, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Chad, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Chile, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,South America
China, 1/25/2020,1406.0,486.0,486.0,42.0,16.0,0.029871977240398292,0.03292181069958848,2020-01-25,Asia
Colombia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,South America
Congo (Brazzaville), 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Congo (Kinshasa), 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Costa Rica, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Cote d'Ivoire, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Croatia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Cuba, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Cyprus, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Czechia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Denmark, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Diamond Princess, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Other
Djibouti, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Dominica, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Dominican Republic, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Ecuador, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,South America
Egypt, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
El Salvador, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,North America
Equatorial Guinea, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Eritrea, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Estonia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Europe
Eswatini, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Ethiopia, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Africa
Fiji, 1/25/2020,0.0,0.0,0.0,0.0,0.0,,,2020-01-25,Oceania
